x,Time,EO2Power,F202,EO3 - Power,F210,G1 - Vifte,EO5Power,FEO5,TEO5in,TEO5ut,EO7Power,EO7 - AO1 - Flow - F205,EO7 - AO2 - Power2,TEO7ut,Strømmåling JP2,Strømmåling JP3,Strømmåling JP4,T1,T7,T13,T29,T32,T37,T40,T42,T52,T74,T80,T113,T132,T137,T138,T147,T153,T162,T301,T302,TC4 - Ledig 12,TC5 - Ledig 11,TC6 - Ledig 10,TC7 - Ledig 9,TC8 - Ledig 8,TC9 - Ledig 7,TC10 - Ledig 6,TC11 - Ledig 5,TC12 - Ledig 4,TC13 - Ledig 3,TC14 - Ledig 2,TC15 - Ledig 1,Vifte SP,JP1 SP,Y221 SP,Y223 SP,Y224 SP,Y301 SP,Y302 SP,Y303 SP,Y304 SP,AO9 - Ledig 7,AO10 - Ledig 6,AO11 - Ledig 5,AO12 - Ledig 4,AO13 - Ledig 3,AO14 - Ledig 2,AO15 - Ledig 1,Heater ON,JP1 - Power start,JP2 start,JP3 start,JP4 start,JP5 start,JP301 start,Vifte start,JP1 start,DO9 - K10 - Ledig 23,DO10 - Ledig 22,DO11 - Ledig 21,DO12 - Ledig 20,DO13 - Ledig 19,DO14 - Ledig 18,DO15 - Ledig 17,DO16 - Ledig 16,DO17 - Ledig 15,DO18 - Ledig 14,DO19 - Ledig 13,DO20 - Ledig 12,DO21 - Ledig 11,DO22 - Ledig 10,DO23 - Ledig 9,DO24 - Ledig 8,DO25 - Ledig 7,DO26 - Ledig 6,DO27 - Ledig 5,DO28 - Ledig 4,DO29 - Ledig 3,DO30 - Ledig 2,DO31 - Ledig 1,EO8Power,F206,EO8 - AO2 - Power2,TEO8ut,EO1Power,FEO1,TEO1in,TEO1ut,EO4Power,FEO4,TEO4in,EO4 - AO3 - T2 - T-EO4ut,AI12 - Ledig 4,AI13 - Ledig 3,AI14 - Ledig 2,AI15 - Ledig 1,,TEO4in,T13,,,Trin,,Trin1
1137,10:57:05,0.009527802,0.029459596,0.011847168,93.09949279,48.81128222,2.997529507,91.62057191,80.15479267,50.96272767,-0.046038628,185.3909075,-0.116885304,58.61661494,0.336168557,0.252597302,0.185243577,83.69503669,50.23686854,60.58095978,42.70390257,50.298354,21.70641602,32.69628496,32.74645762,28.65058077,28.64626983,26.88416233,55.7580978,48.66727827,49.86475846,55.9283487,35.97947466,48.03964209,56.0473746,58.78412933,85.03070906,-56853.93104,-56853.93104,-56853.93104,-56853.93104,-56853.93104,-56853.93104,-56853.93104,-56853.93104,-56853.93104,-56853.93104,-56853.93104,-56853.93104,49.99888902,49.99926181,23.57248993,28.9710491,-0.00075135,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.158981562,63.47993016,2.09943831,29.22958553,3.491234779,91.37175232,84.1848439,50.09683549,2.585295439,246.7200011,60.83970487,51.07256234,-1.57E-08,-2.10E-08,-3.15E-08,-4.20E-08,,60.83970487,60.58095978,0.25874509,0.77623527,61.61594014,,60.45698308
1138,10:57:06,0.011043996,0.037229061,0.010626018,93.09260845,48.78330231,2.997293472,91.62917733,80.1568383,50.96408486,-0.046243519,185.3913993,-0.116295218,58.61850321,0.336568832,0.25252977,0.204782963,83.70036859,50.20798511,60.68707103,42.76455215,50.593311,21.70182735,33.00917661,32.60989249,28.64673936,28.63857115,26.86732589,55.73037728,48.63874288,49.87238362,55.91267358,35.97613769,48.01330908,56.02939347,58.7632473,85.16524124,-56853.30558,-56853.30558,-56853.30558,-56853.30558,-56853.30558,-56853.30558,-56853.30558,-56853.30558,-56853.30558,-56853.30558,-56853.30558,-56853.30558,49.99888902,49.99926181,23.44835663,28.9590245,0.01526955,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.159440517,63.48229051,2.098435163,29.22714651,3.490900397,91.37371927,84.18498158,50.0975436,2.584429979,246.7209846,60.83925247,51.07344747,7.87E-08,5.25E-09,-1.84E-08,-7.87E-09,,60.83925247,60.68707103,0.15218144,0.45654432,61.29579679,,60.45671802
1139,10:57:07,0.010330975,0.02591908,0.01238808,93.12437475,48.786138,2.995424867,91.6230306,80.15453696,50.96436024,-0.046923757,185.4047745,-0.117672086,58.6174804,0.336133152,0.252696306,0.185133427,83.73917996,50.27398622,60.59562663,42.93181394,50.48924663,21.72686886,32.16901042,32.58238464,28.6512247,28.65303982,26.88708591,55.72194211,48.6471924,49.87907357,55.90789526,35.99396559,48.02839184,56.03027883,58.74852142,85.20056076,-56854.4955,-56854.4955,-56854.4955,-56854.4955,-56854.4955,-56854.4955,-56854.4955,-56854.4955,-56854.4955,-56854.4955,-56854.4955,-56854.4955,49.99888902,49.99926181,23.47638673,28.9429917,0.003253875,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.258493006,65.46645463,2.202624679,29.22342896,3.490979075,91.36486799,84.18443084,50.09756327,2.584331632,246.7200011,60.83907545,51.0736835,2.10E-08,-2.62E-09,-3.93E-08,-9.44E-08,,60.83907545,60.59562663,0.24344882,0.73034646,61.56942191,,60.45661431
1140,10:57:08,0.01026541,0.033000112,0.010748953,93.1030333,48.7823844,2.995051146,91.61491692,80.15788078,50.96339643,-0.04657954,185.3973001,-0.115528107,58.61720502,0.336714059,0.252742857,0.20448333,83.73917996,50.27398622,60.59562663,42.93181394,50.48924663,21.72686886,32.16901042,32.58238464,28.6512247,28.65303982,26.88708591,55.72194211,48.6471924,49.87907357,55.90789526,35.99396559,48.02839184,56.03027883,58.74852142,85.20056076,-56854.4955,-56854.4955,-56854.4955,-56854.4955,-56854.4955,-56854.4955,-56854.4955,-56854.4955,-56854.4955,-56854.4955,-56854.4955,-56854.4955,49.99888902,49.99926181,23.45636523,28.9389835,-0.00075135,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.258820832,65.46586454,2.200421691,29.22134399,3.490959406,91.36683494,84.18472588,50.09762228,2.585118413,246.7185259,60.83958685,51.07303441,5.77E-08,5.25E-09,1.05E-08,-1.21E-07,,60.83958685,60.59562663,0.24396022,0.73188066,61.57146751,,60.45691394
1141,10:57:09,0.0110358,0.022476912,0.008945912,93.12142432,48.8011688,2.999280095,91.60606563,80.15512705,50.96286535,-0.04729256,185.3937596,-0.117554069,58.61635923,0.33592236,0.252539933,0.185169816,83.72266362,50.32183381,60.59290833,43.01429079,50.41198074,21.72324094,32.88234327,32.69472789,28.64265761,28.65082575,26.86186252,55.71059829,48.62588598,49.86586295,55.89204163,35.99267865,48.01940212,56.01820252,58.72089906,85.10564763,-56853.64708,-56853.64708,-56853.64708,-56853.64708,-56853.64708,-56853.64708,-56853.64708,-56853.64708,-56853.64708,-56853.64708,-56853.64708,-56853.64708,49.99888902,49.99926181,23.42032653,28.9309671,-0.00075135,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.258493006,65.46399593,2.201267481,29.22093093,3.490841389,91.37199819,84.18490291,50.09730756,2.584607005,246.7143461,60.83927214,51.07234597,-3.67E-08,-7.34E-08,-6.82E-08,-6.56E-08,,60.83927214,60.59290833,0.24636381,0.73909143,61.57836357,,60.45672955
1142,10:57:10,0.0108473,0.030049682,0.011535734,92.09447801,48.78426939,2.995326519,91.64761752,80.15685797,50.96380949,-0.046940148,185.3995621,-0.115764141,58.61783445,0.336337715,0.252643198,0.20387882,83.72967872,50.22956378,60.64857855,43.53459329,50.2951779,21.72031729,33.30034898,32.67769513,28.63319619,28.64726373,26.86921863,55.70270727,48.61679738,49.86440633,55.89554537,35.9795597,48.02471782,56.01355233,58.71947949,85.09286629,-56854.99687,-56854.99687,-56854.99687,-56854.99687,-56854.99687,-56854.99687,-56854.99687,-56854.99687,-56854.99687,-56854.99687,-56854.99687,-56854.99687,49.99888902,49.99926181,23.33223193,28.9149343,-0.00075135,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.258476615,65.4612422,2.201149464,29.2193377,3.392572403,88.38050812,84.2534709,50.1280117,2.584508657,246.7207387,60.83940983,51.07222795,5.25E-08,7.87E-09,2.10E-08,2.62E-09,,60.83940983,60.64857855,0.19083128,0.57249384,61.41190367,,60.45681022
1143,10:57:11,0.006397069,0.047358871,0.011068583,92.11100042,48.82754236,2.997096777,91.62770212,80.16710579,51.08463943,-0.047374517,185.3926778,-0.117888451,58.61885726,0.336248547,0.252464861,0.185336679,83.68743914,50.31613639,60.60713506,43.28477783,49.9247344,21.7323977,32.46039371,32.65980046,28.63489181,28.65190888,26.87274238,55.69055268,48.61559273,49.86820551,55.88253542,35.99754489,48.02792159,55.99091967,58.70444496,85.08259894,-56854.14252,-56854.14252,-56854.14252,-56854.14252,-56854.14252,-56854.14252,-56854.14252,-56854.14252,-56854.14252,-56854.14252,-56854.14252,-56854.14252,49.99888902,49.99926181,23.32422333,28.9029097,-0.00075135,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.257935703,65.46920836,2.200106978,29.21931803,3.391883969,88.37977052,84.25341189,50.12665451,2.584725022,246.7195094,60.83862305,51.07260168,-5.25E-09,-8.65E-08,1.05E-08,-1.84E-08,,60.83862305,60.60713506,0.23148799,0.69446397,61.53308702,,60.45634924
1144,10:57:12,0.008675456,0.008019805,0.011429191,92.09447801,48.81880581,2.995385528,91.62548929,80.16686976,51.08422637,-0.047202408,185.387367,-0.115882158,58.61750007,0.336166263,0.252509117,0.185577959,83.75850586,50.2712702,60.74123343,43.11085849,50.46980927,21.73918526,32.4722081,32.66733476,28.6218412,28.64203528,26.87991217,55.66807849,48.83317491,49.87700776,55.84523717,35.99742943,48.02593235,55.97800033,58.68539056,84.96829538,-56855.07413,-56855.07413,-56855.07413,-56855.07413,-56855.07413,-56855.07413,-56855.07413,-56855.07413,-56855.07413,-56855.07413,-56855.07413,-56855.07413,49.99888902,49.99926181,23.23612873,28.8908851,0.003253875,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.257534117,65.45248926,2.200224996,29.21910167,3.391805291,88.38640898,84.25293982,50.12751997,2.684370875,253.7285015,60.96753716,51.01188183,0,-1.31E-08,-1.05E-08,-4.46E-08,,60.96753716,60.74123343,0.22630373,0.67891119,61.64644835,,60.53188002
1145,10:57:13,0.011404604,0.000938773,0.012691319,92.11631119,48.73148948,2.996605039,91.61122888,80.16643703,51.08515084,-0.046153367,185.3962183,-0.115960836,58.61673295,0.336298704,0.252534688,0.202548832,83.70479194,50.38213996,60.72490864,43.13341032,50.44643165,21.73926813,33.17478406,32.69216671,28.61920002,28.64279763,26.87179576,55.64944757,48.76222391,49.87360718,55.83607108,35.99706289,48.01571578,55.95547319,58.68842256,85.09648735,-56855.28036,-56855.28036,-56855.28036,-56855.28036,-56855.28036,-56855.28036,-56855.28036,-56855.28036,-56855.28036,-56855.28036,-56855.28036,-56855.28036,49.99888902,49.99926181,23.12000403,28.8748523,-0.00075135,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.258845419,65.44747353,2.200815082,29.22181606,3.391726613,88.38099986,84.25325453,50.1270479,2.683131695,253.7208796,60.96747816,51.01219654,-1.84E-08,-1.57E-08,-2.62E-09,-5.25E-09,,60.96747816,60.72490864,0.24256952,0.72770856,61.69518672,,60.53184545
1146,10:57:14,0.010626018,0.031524897,0.011978298,92.11021364,48.82193655,2.996388674,91.61737561,80.16511917,51.08461976,0.05357936,188.4080172,-0.017672181,58.39192986,0.336284935,0.252505511,0.185455024,83.76505214,50.37185481,60.67583982,42.68766176,50.23433667,21.74816595,32.33802954,32.60342878,28.61390183,28.64203763,26.86488405,55.64356623,48.76868459,49.87179174,55.82395769,35.99430288,48.02052576,55.94989447,58.65785488,85.23890378,-56854.73979,-56854.73979,-56854.73979,-56854.73979,-56854.73979,-56854.73979,-56854.73979,-56854.73979,-56854.73979,-56854.73979,-56854.73979,-56854.73979,49.99888902,49.99926181,23.08396533,28.8628277,-0.00075135,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.257689834,65.45524299,2.200933099,29.22199309,3.392179012,88.38247508,84.25313652,50.12698889,2.684547901,253.7137493,60.96779287,51.01056397,-3.41E-08,-2.36E-08,4.72E-08,-6.29E-08,,60.96779287,60.67583982,0.29195305,0.87585915,61.84365202,,60.53202984
1147,10:57:15,0.011797994,0.022280216,0.011953712,92.11119711,48.82516563,2.998355627,91.62671864,80.1696825,51.08277082,0.052964687,188.4132296,-0.017023087,58.39598179,0.336003989,0.252437323,0.20225805,83.76505214,50.37185481,60.67583982,42.68766176,50.23433667,21.74816595,32.33802954,32.60342878,28.61390183,28.64203763,26.86488405,55.64356623,48.76868459,49.87179174,55.82395769,35.99430288,48.02052576,55.94989447,58.65785488,85.23890378,-56854.73979,-56854.73979,-56854.73979,-56854.73979,-56854.73979,-56854.73979,-56854.73979,-56854.73979,-56854.73979,-56854.73979,-56854.73979,-56854.73979,49.99888902,49.99926181,23.07595673,28.8508031,-0.00075135,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.258427441,65.46320915,2.201188803,29.22222912,3.391726613,88.38247508,84.25337255,50.1275003,2.683938146,253.7230924,60.96753716,51.01213753,2.88E-08,-4.98E-08,-4.46E-08,-6.29E-08,,60.96753716,60.67583982,0.29169734,0.87509202,61.84262918,,60.53188002
1148,10:57:16,0.011142343,0.024345517,0.012355298,92.09841192,48.77554923,2.996998429,91.59942716,80.16519785,51.08275115,0.053161383,188.4054601,-0.017632842,58.39552939,0.336593419,0.252320617,0.185297996,83.74593836,50.32570174,60.73133887,42.66639047,50.17817563,21.74460627,32.25303006,32.73203286,28.62400762,28.65736127,26.87252172,55.6335746,48.76640484,49.88799808,55.82213846,36.01163147,48.02558857,55.94134093,58.67414881,85.22813291,-56854.8484,-56854.8484,-56854.8484,-56854.8484,-56854.8484,-56854.8484,-56854.8484,-56854.8484,-56854.8484,-56854.8484,-56854.8484,-56854.8484,49.99888902,49.99926181,22.98385783,28.8387785,-0.00075135,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.257968485,65.45681655,2.200677395,29.21969175,3.391608596,88.38222921,84.25313652,50.12651682,2.684075832,253.7152246,60.9675175,51.01164579,-1.84E-08,-1.84E-08,-3.41E-08,-6.56E-08,,60.9675175,60.73133887,0.23617863,0.70853589,61.67605339,,60.5318685
1149,10:57:17,0.009740889,0.050899386,0.012511015,92.10814834,48.78341705,2.995837927,91.62917733,80.16763687,51.08229876,0.053210557,188.4047717,-0.018380284,58.39466393,0.33640492,0.252482563,0.185223252,83.78100535,50.38119742,60.72888354,42.63959088,50.22195399,21.72767914,32.41863491,32.63831169,28.61549254,28.64272067,26.86465868,55.60507412,48.73970615,49.88527443,55.79923767,36.00927886,48.00662184,55.9301823,58.65150047,85.04166269,-56855.93777,-56855.93777,-56855.93777,-56855.93777,-56855.93777,-56855.93777,-56855.93777,-56855.93777,-56855.93777,-56855.93777,-56855.93777,-56855.93777,49.99888902,49.99926181,22.93580623,28.8267539,0.0072591,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25750953,63.48140538,2.200775743,29.15997505,3.392670751,88.37657422,84.2534709,50.12761831,2.683820128,253.718175,60.96771419,51.01231456,5.51E-08,4.20E-08,4.98E-08,-2.10E-08,,60.96771419,60.72888354,0.23883065,0.71649195,61.68420614,,60.53198374
1150,10:57:18,0.011043996,0.013428926,0.012486428,92.10283756,48.83244336,2.997568846,91.59696847,80.16763687,51.08361661,0.053382665,188.3973956,-0.01731813,58.39208722,0.335901052,0.252410114,0.202566534,83.76961592,50.37474739,60.80094052,43.01706386,50.29024262,21.7160082,32.62060304,32.75875559,28.60988927,28.661622,26.87224368,55.58255816,48.6859472,49.89208106,55.78102976,36.02521438,48.01304652,55.89459805,58.6601482,84.86357703,-56854.97289,-56854.97289,-56854.97289,-56854.97289,-56854.97289,-56854.97289,-56854.97289,-56854.97289,-56854.97289,-56854.97289,-56854.97289,-56854.97289,49.99888902,49.99926181,22.85972453,28.8147293,-0.00075135,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.258337289,63.46891522,2.20258534,29.16127324,3.391726613,88.39009702,84.25343156,50.12793303,2.683800459,253.7194043,60.96796989,51.01180315,7.61E-08,-2.10E-08,-5.25E-09,1.84E-08,,60.96796989,60.80094052,0.16702937,0.50108811,61.469058,,60.53213356
1151,10:57:19,0.011240691,0.040671229,0.009232759,92.12476909,48.79584163,2.995070815,91.62008017,80.16917109,51.0833019,0.053087622,188.4051651,-0.017947555,58.39389682,0.336605877,0.252538949,0.185094416,83.77638971,50.33958367,60.71427731,43.03582172,50.35544143,21.69899956,33.35257319,32.68071175,28.60742127,28.65983492,26.86293459,55.57849839,48.65480934,49.89536921,55.76643689,36.02457154,48.00808468,55.89357959,58.68393865,84.98629787,-56855.77515,-56855.77515,-56855.77515,-56855.77515,-56855.77515,-56855.77515,-56855.77515,-56855.77515,-56855.77515,-56855.77515,-56855.77515,-56855.77515,49.99888902,49.99926181,22.77563423,28.8027047,-0.00075135,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.259042114,63.4847492,2.201955914,29.1616863,3.391706944,88.38616312,84.25303817,50.12822807,2.683702111,253.7206337,60.96773386,51.01198018,-7.87E-09,-7.61E-08,3.41E-08,-3.93E-08,,60.96773386,60.71427731,0.25345655,0.76036965,61.72810351,,60.53199527
1152,10:57:20,0.007741153,0.029656291,0.010871887,92.61159003,48.78797382,2.898709774,88.62908185,80.23500502,51.19471014,0.052694231,188.3975923,-0.019049048,58.39366078,0.336428195,0.252330452,0.185419619,83.79426664,50.440461,60.80531565,43.049576,50.30383005,21.67469054,33.13780843,32.60924818,28.61205458,28.65720737,26.85619782,55.56740474,48.62199038,49.89676485,55.75491717,36.0275704,48.01490178,55.87772524,58.66795333,84.79366,-56855.68834,-56855.68834,-56855.68834,-56855.68834,-56855.68834,-56855.68834,-56855.68834,-56855.68834,-56855.68834,-56855.68834,-56855.68834,-56855.68834,49.99888902,49.99926181,22.70756113,28.7866719,0.003253875,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25841105,63.47314417,2.20258534,29.16170597,3.49119544,91.37101471,84.33348656,50.13589919,2.68332839,253.7176833,60.96816659,51.01276696,2.62E-09,2.62E-09,-6.56E-08,-4.72E-08,,60.96816659,60.80531565,0.16285094,0.48855282,61.45671941,,60.53224881
1153,10:57:21,0.010175258,0.028672814,0.011527538,92.61493385,48.80652875,2.895700336,88.62121403,80.234828,51.19297922,0.053390861,188.3982807,-0.017927885,58.39383781,0.335948259,0.252460599,0.201358497,83.8332401,50.39910435,60.76518734,43.08980848,50.14034504,21.64995939,32.36717659,32.74011267,28.5997086,28.65439198,26.85542152,55.54860495,48.59029671,49.89406696,55.73805911,36.02658516,48.01895226,55.86258445,58.67427444,84.91339491,-56855.02539,-56855.02539,-56855.02539,-56855.02539,-56855.02539,-56855.02539,-56855.02539,-56855.02539,-56855.02539,-56855.02539,-56855.02539,-56855.02539,49.99888902,49.99926181,22.68753963,28.7746473,0.011264325,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.258681506,63.4740293,2.20128715,29.16070282,3.490959406,91.36511385,84.33301449,50.13611555,2.683682442,253.7243217,60.96798956,51.01300299,3.41E-08,1.05E-08,-4.72E-08,1.05E-08,,60.96798956,60.76518734,0.20280222,0.60840666,61.57639622,,60.53214508
1154,10:57:22,0.010371953,0.02464056,0.012511015,92.60037839,48.80011976,2.896074057,88.62711489,80.23722768,51.19345129,0.053677708,188.384217,-0.019186735,58.39554906,0.336923867,0.252297014,0.185670733,83.75460776,50.38117966,60.78296737,43.22407878,49.9763491,21.64638537,32.46881779,32.6351429,28.61048201,28.65608872,26.85803561,55.53601778,48.5672957,49.89395353,55.7267665,36.03272587,48.0034028,55.84554732,58.66716314,85.06150743,-56855.30868,-56855.30868,-56855.30868,-56855.30868,-56855.30868,-56855.30868,-56855.30868,-56855.30868,-56855.30868,-56855.30868,-56855.30868,-56855.30868,49.99888902,49.99926181,22.62347083,28.7626227,0.003253875,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.258329093,63.47137392,2.202860713,29.15877521,3.490979075,91.36290103,84.33244407,50.13597786,2.682875991,250.7038191,61.07007444,50.64252734,-2.88E-08,-5.25E-08,-5.25E-09,-3.15E-08,,61.07007444,60.78296737,0.28710707,0.86132121,61.93139565,,60.59195661
1155,10:57:23,0.010150671,0.041458011,0.01052767,92.61237681,48.81310165,2.899535894,88.62293512,80.23406088,51.19272351,0.052964687,188.395232,-0.01686573,58.39533269,0.335864007,0.252479941,0.200898886,83.74986886,50.41415798,60.83361907,43.24012063,50.06869218,21.63068774,32.24519713,32.59459719,28.60023189,28.6508312,26.85617446,55.52178475,48.52867442,49.89565545,55.71748395,36.03402823,48.00625741,55.8309472,58.67658883,84.88988591,-56855.21403,-56855.21403,-56855.21403,-56855.21403,-56855.21403,-56855.21403,-56855.21403,-56855.21403,-56855.21403,-56855.21403,-56855.21403,-56855.21403,49.99888902,49.99926181,22.52736763,28.7505981,0.0072591,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.258493006,63.47796321,2.199556231,29.16064382,3.491116762,91.3695395,84.33256209,50.13499439,2.683190703,250.6979182,61.07031047,50.64195693,-1.31E-08,-3.15E-08,7.87E-09,-9.18E-08,,61.07031047,60.83361907,0.2366914,0.7100742,61.78038467,,60.5920949
1156,10:57:24,0.009667128,0.032016635,0.011920929,92.62053967,48.79539907,2.896270752,88.62219751,80.23378551,51.19284153,0.152213871,186.4008397,0.083468556,58.31665456,0.336528838,0.252544522,0.185703188,83.74986886,50.41415798,60.83361907,43.24012063,50.06869218,21.63068774,32.24519713,32.59459719,28.60023189,28.6508312,26.85617446,55.52178475,48.52867442,49.89565545,55.71748395,36.03402823,48.00625741,55.8309472,58.67658883,84.88988591,-56855.21403,-56855.21403,-56855.21403,-56855.21403,-56855.21403,-56855.21403,-56855.21403,-56855.21403,-56855.21403,-56855.21403,-56855.21403,-56855.21403,49.99888902,49.99926181,22.50334183,28.7465899,-0.00075135,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.257984877,63.47225904,2.201975584,29.16087985,3.491038084,91.36413038,84.33317184,50.13554513,2.684233189,250.7030815,61.07033014,50.64191759,-3.93E-08,-1.05E-07,-6.03E-08,-2.36E-08,,61.07033014,60.83361907,0.23671107,0.71013321,61.78046335,,60.59210643
